PaymentID,BillID,PaymentMethod,PaymentStatus,PaymentDate,AmountPaid
574,574,Credit Card,Paid,2026-02-25,3293.08
575,575,Credit Card,Pending,,0.0
576,576,Cash,Paid,2026-04-21,3020.67
577,577,Insurance,Paid,2026-07-09,1804.8
578,578,Insurance,Paid,2025-06-22,1960.27
579,579,Debit Card,Paid,2026-05-17,2803.62
580,580,Insurance,Paid,2026-03-07,2375.79
581,581,Cash,Pending,,0.0
582,582,UPI,Paid,2024-12-19,1851.23
583,583,UPI,Paid,2025-03-27,1892.29
584,584,Credit Card,Paid,2025-01-24,3564.72
585,585,UPI,Paid,2025-06-07,2482.28
586,586,UPI,Paid,2026-07-07,2593.58
587,587,UPI,Paid,2024-11-16,2704.36
588,588,Insurance,Paid,2025-10-16,2066.94
589,589,Credit Card,Paid,2026-07-07,1715.96
590,590,UPI,Refunded,2026-07-05,3841.86
591,591,Insurance,Paid,2024-11-01,2405.37
592,592,UPI,Paid,2024-11-05,2263.83
593,593,Debit Card,Paid,2025-10-30,2406.95
594,594,Insurance,Paid,2026-07-09,2827.72
595,595,Credit Card,Pending,,0.0
596,596,Credit Card,Paid,2025-06-27,2689.14
597,597,Cash,Paid,2025-10-06,1772.49
598,598,UPI,Paid,2026-02-20,2772.58
599,599,Cash,Paid,2025-01-09,4218.32
600,600,Cash,Paid,2026-05-26,1347.16
601,601,Debit Card,Paid,2024-03-11,2518.83
602,602,Credit Card,Paid,2026-06-22,1352.72
603,603,UPI,Paid,2025-01-20,2590.9
604,604,UPI,Paid,2025-08-23,1970.29
605,605,Debit Card,Paid,2026-07-07,3237.36
606,606,Insurance,Paid,2025-12-07,1549.13
607,607,Credit Card,Pending,,0.0
608,608,Cash,Paid,2025-11-15,1931.8
609,609,Credit Card,Paid,2026-07-09,1654.33
610,610,Credit Card,Paid,2026-05-29,3060.26
611,611,Cash,Paid,2025-07-26,2258.36
612,612,Debit Card,Paid,2026-07-06,2045.79
613,613,UPI,Paid,2026-07-06,3210.72
614,614,Cash,Paid,2026-07-04,3031.44
615,615,Cash,Paid,2026-04-13,1719.95
616,616,Credit Card,Paid,2025-09-06,2732.11
617,617,Debit Card,Paid,2024-09-06,1712.81
618,618,UPI,Paid,2026-07-05,1739.82
619,619,Credit Card,Paid,2025-06-27,2390.04
620,620,Debit Card,Paid,2025-09-19,1712.15
621,621,UPI,Paid,2026-06-23,2069.09
622,622,Debit Card,Pending,,0.0
623,623,Cash,Paid,2026-04-24,2067.81
624,624,Credit Card,Paid,2024-10-30,2161.22
625,625,Debit Card,Pending,,0.0
626,626,Cash,Paid,2025-10-17,2409.02
627,627,UPI,Paid,2025-09-11,1503.09
628,628,UPI,Paid,2024-06-22,2377.79
629,629,Debit Card,Paid,2024-06-02,1813.98
630,630,Cash,Paid,2025-08-13,1712.91
631,631,Credit Card,Paid,2025-12-23,2972.78
632,632,Debit Card,Paid,2026-02-23,1895.88
633,633,Debit Card,Paid,2026-07-09,2895.04
634,634,Cash,Paid,2026-07-08,628.46
635,635,Cash,Paid,2025-12-01,2637.36
636,636,Debit Card,Paid,2026-07-09,1859.68
637,637,Credit Card,Paid,2026-07-05,2364.53
638,638,Credit Card,Pending,,0.0
639,639,UPI,Paid,2024-10-18,3085.28
640,640,Insurance,Paid,2024-03-15,3776.25
641,641,Credit Card,Paid,2026-03-19,2110.24
642,642,UPI,Paid,2025-05-15,1963.99
643,643,Debit Card,Paid,2026-07-09,1430.89
644,644,Debit Card,Paid,2026-07-06,1557.49
645,645,Debit Card,Pending,,0.0
646,646,Insurance,Paid,2026-07-09,1602.79
647,647,Insurance,Paid,2024-03-05,3227.14
648,648,Credit Card,Paid,2025-10-24,1403.37
649,649,Debit Card,Paid,2024-11-07,2588.53
650,650,UPI,Paid,2025-12-31,2408.85
651,651,Debit Card,Refunded,2024-10-28,1975.68
652,652,Debit Card,Paid,2023-12-15,3063.35
653,653,Credit Card,Refunded,2026-07-07,3350.61
654,654,Cash,Paid,2026-07-06,1971.72
655,655,Debit Card,Paid,2025-05-03,1870.06
656,656,Insurance,Paid,2025-01-19,821.92
657,657,Debit Card,Paid,2025-10-28,2115.96
658,658,Insurance,Paid,2026-07-06,3474.9
659,659,Debit Card,Paid,2026-07-05,1965.52
660,660,Debit Card,Paid,2026-07-05,2528.57
661,661,Credit Card,Paid,2025-12-03,1758.89
662,662,Cash,Paid,2024-11-29,1891.7
663,663,Debit Card,Paid,2026-07-08,1482.44
664,664,Cash,Paid,2025-11-17,1276.81
665,665,Insurance,Paid,2024-12-17,2089.33
666,666,Cash,Paid,2026-04-25,2429.66
667,667,UPI,Paid,2026-03-14,3069.84
668,668,Debit Card,Paid,2024-03-17,2149.22
669,669,Insurance,Paid,2024-09-15,3195.12
670,670,Cash,Paid,2025-05-27,2480.42
671,671,Cash,Paid,2026-03-04,1935.7
672,672,Debit Card,Paid,2024-07-01,2234.93
673,673,Cash,Paid,2025-06-03,2582.86
674,674,Insurance,Paid,2024-11-26,1591.18
675,675,Debit Card,Pending,,0.0
676,676,Debit Card,Paid,2026-07-09,1922.22
677,677,Credit Card,Paid,2026-07-04,2257.85
678,678,Insurance,Paid,2024-11-22,2257.92
679,679,Debit Card,Paid,2026-07-09,2953.0
680,680,Debit Card,Paid,2025-05-10,2565.69
681,681,Debit Card,Paid,2026-04-21,2407.47
682,682,Cash,Paid,2026-06-13,2030.21
683,683,Insurance,Paid,2025-11-28,1966.79
684,684,Cash,Paid,2025-04-18,2168.41
685,685,Credit Card,Paid,2025-10-31,3704.13
686,686,UPI,Pending,,0.0
687,687,Debit Card,Paid,2026-07-07,1415.47
688,688,Insurance,Paid,2024-06-21,2080.47
689,689,UPI,Pending,,0.0
690,690,Credit Card,Paid,2026-07-08,3287.23
691,691,Insurance,Paid,2026-05-01,3356.06
692,692,Credit Card,Paid,2024-10-06,2780.02
693,693,Cash,Paid,2026-01-07,1821.97
694,694,UPI,Paid,2026-07-07,1694.72
695,695,UPI,Paid,2025-12-08,3354.08
696,696,Cash,Paid,2024-07-08,2360.8
697,697,Debit Card,Pending,,0.0
698,698,UPI,Paid,2024-08-31,1345.66
699,699,Debit Card,Paid,2026-02-04,2681.64
700,700,Cash,Paid,2026-07-04,2469.9
701,701,Insurance,Paid,2026-07-09,1214.83
702,702,UPI,Paid,2025-04-19,2241.84
703,703,UPI,Paid,2026-01-31,2143.54
704,704,Debit Card,Paid,2025-11-01,2290.55
705,705,Credit Card,Paid,2026-01-10,747.96
706,706,Credit Card,Paid,2025-09-01,2649.42
707,707,Credit Card,Paid,2026-07-08,2043.14
708,708,Cash,Paid,2026-05-15,2078.28
709,709,Insurance,Paid,2026-04-23,2072.93
710,710,UPI,Paid,2025-10-09,2353.33
711,711,Insurance,Paid,2026-07-04,1271.32
712,712,UPI,Paid,2025-11-11,2682.67
713,713,Credit Card,Paid,2025-04-29,2829.81
714,714,Debit Card,Paid,2026-06-06,1759.62
715,715,Insurance,Paid,2026-07-04,3597.64
716,716,Cash,Paid,2026-07-06,1558.63
717,717,Debit Card,Paid,2025-02-21,2143.58
718,718,Cash,Paid,2026-07-07,2575.69
719,719,Debit Card,Paid,2026-07-08,2561.03
720,720,Cash,Paid,2025-12-10,1842.44
721,721,Debit Card,Paid,2026-02-16,1622.62
722,722,Insurance,Pending,,0.0
723,723,Credit Card,Paid,2026-07-04,2043.96
724,724,Credit Card,Paid,2024-08-06,1740.9
725,725,Cash,Paid,2026-07-05,1438.59
726,726,Credit Card,Paid,2026-07-06,2788.62
727,727,Cash,Paid,2025-06-24,1762.71
728,728,Debit Card,Paid,2026-07-05,3005.34
729,729,Debit Card,Pending,,0.0
730,730,UPI,Paid,2025-04-14,1066.29
731,731,Credit Card,Paid,2026-07-08,2341.68
732,732,Cash,Refunded,2024-05-08,3127.68
733,733,Insurance,Paid,2026-07-07,2712.74
734,734,Insurance,Paid,2024-04-04,2485.18
735,735,Insurance,Paid,2026-07-05,2431.77
736,736,UPI,Paid,2026-07-04,3533.12
737,737,UPI,Paid,2026-07-05,2248.18
738,738,Debit Card,Paid,2026-07-07,3429.93
739,739,Cash,Paid,2026-07-06,2998.67
740,740,Cash,Paid,2024-02-15,2361.0
741,741,Debit Card,Pending,,0.0
742,742,Cash,Paid,2026-07-08,1699.82
743,743,Insurance,Pending,,0.0
744,744,Cash,Paid,2026-07-09,2514.4
745,745,Debit Card,Paid,2026-04-16,3092.44
746,746,Cash,Paid,2024-06-06,2925.46
747,747,Credit Card,Paid,2024-10-23,3278.73
748,748,Credit Card,Paid,2026-07-07,2232.3
749,749,Cash,Paid,2023-09-09,1868.84
750,750,Credit Card,Pending,,0.0
751,751,UPI,Paid,2025-12-21,1626.78
752,752,Debit Card,Paid,2024-08-16,1767.53
753,753,Debit Card,Paid,2026-07-04,2767.65
754,754,Credit Card,Pending,,0.0
755,755,Debit Card,Pending,,0.0
756,756,Cash,Paid,2024-01-27,1475.46
757,757,Cash,Paid,2025-10-05,1019.31
758,758,UPI,Paid,2026-02-23,2545.69
759,759,Debit Card,Paid,2026-07-01,2348.15
760,760,Insurance,Paid,2024-06-17,3317.15
761,761,Credit Card,Paid,2026-07-05,1633.5
762,762,Cash,Paid,2025-05-25,3584.27
763,763,Insurance,Paid,2026-05-12,2729.45
764,764,Credit Card,Paid,2026-07-06,2985.95
765,765,UPI,Paid,2026-07-07,1950.28
766,766,Cash,Paid,2026-05-09,3097.67
767,767,Cash,Paid,2026-07-05,2204.0
768,768,Credit Card,Paid,2024-12-08,1500.04
769,769,Insurance,Paid,2025-09-17,2064.86
770,770,Cash,Paid,2025-05-21,2875.36
771,771,Debit Card,Pending,,0.0
772,772,Debit Card,Paid,2024-02-02,1374.51
773,773,Debit Card,Paid,2024-09-23,2790.67
774,774,Insurance,Paid,2023-12-29,1427.97
775,775,Cash,Paid,2024-10-14,2859.79
776,776,UPI,Paid,2025-07-17,2472.62
777,777,Debit Card,Paid,2026-07-06,3498.84
778,778,UPI,Paid,2024-08-29,2681.58
779,779,Credit Card,Paid,2026-07-06,1536.49
780,780,Credit Card,Paid,2024-03-27,2686.12
781,781,Credit Card,Paid,2026-07-09,2612.61
782,782,UPI,Paid,2025-07-12,2332.66
783,783,Credit Card,Paid,2024-10-17,2775.54
784,784,Insurance,Paid,2024-05-08,1926.85
785,785,UPI,Pending,,0.0
786,786,UPI,Paid,2026-07-07,3450.52
787,787,Credit Card,Paid,2025-02-03,2034.29
788,788,Cash,Paid,2025-05-31,2146.75
789,789,Insurance,Pending,,0.0
790,790,UPI,Paid,2024-04-07,3032.21
791,791,Insurance,Paid,2025-10-14,2563.09
792,792,UPI,Pending,,0.0
793,793,Cash,Paid,2025-05-13,2588.13
794,794,Debit Card,Paid,2025-12-15,2523.35
795,795,Debit Card,Paid,2026-04-03,1873.03
796,796,Insurance,Paid,2026-07-04,2360.34
797,797,Debit Card,Paid,2025-03-28,2534.4
798,798,Cash,Paid,2024-02-22,2052.35
799,799,Credit Card,Pending,,0.0
800,800,Credit Card,Paid,2026-07-08,2516.92
801,801,Cash,Paid,2025-07-10,3275.39
802,802,Cash,Paid,2026-07-07,3636.87
803,803,Cash,Paid,2025-08-30,2941.1
804,804,Debit Card,Paid,2026-07-07,2792.84
805,805,Credit Card,Paid,2026-07-09,2741.33
806,806,Insurance,Paid,2026-07-07,2185.92
807,807,UPI,Paid,2025-07-03,1473.37
808,808,UPI,Paid,2026-03-17,3183.64
809,809,Insurance,Paid,2024-08-04,2788.1
810,810,Insurance,Paid,2025-08-30,2560.85
811,811,Credit Card,Paid,2024-03-14,3100.47
812,812,Credit Card,Paid,2024-05-10,2106.1
813,813,Debit Card,Paid,2026-02-16,2048.4
814,814,Insurance,Paid,2024-05-01,3017.85
815,815,Debit Card,Paid,2026-01-20,2226.69
816,816,Debit Card,Paid,2025-04-28,2072.75
817,817,Insurance,Paid,2025-12-21,2199.18
818,818,Insurance,Pending,,0.0
819,819,Debit Card,Paid,2026-07-09,3600.28
820,820,UPI,Pending,,0.0
821,821,Credit Card,Paid,2024-11-26,3229.14
822,822,Debit Card,Paid,2026-03-31,2609.18
823,823,Cash,Paid,2026-07-08,1651.69
824,824,Insurance,Paid,2026-07-06,2638.84
825,825,Debit Card,Paid,2026-07-05,2026.95
826,826,Debit Card,Paid,2024-08-22,1191.47
827,827,Credit Card,Refunded,2026-07-05,2962.38
828,828,Cash,Paid,2026-07-07,2967.37
829,829,Cash,Paid,2024-05-05,1334.14
830,830,Credit Card,Paid,2026-07-09,1858.83
831,831,Insurance,Paid,2026-07-05,1472.16
832,832,Credit Card,Paid,2026-07-06,1199.38
833,833,Insurance,Paid,2025-04-25,789.47
834,834,UPI,Paid,2025-08-19,2981.94
835,835,Insurance,Paid,2026-07-04,3026.66
836,836,Debit Card,Paid,2026-06-20,2868.69
837,837,Cash,Paid,2024-09-20,882.19
838,838,Cash,Paid,2025-04-27,2305.24
839,839,UPI,Paid,2026-01-06,2486.95
840,840,Credit Card,Pending,,0.0
841,841,UPI,Paid,2026-07-05,1490.8
842,842,Insurance,Paid,2025-01-19,1321.77
843,843,Credit Card,Paid,2026-07-07,1066.93
844,844,Credit Card,Paid,2024-09-25,1608.99
845,845,UPI,Paid,2025-10-23,1929.99
846,846,Insurance,Paid,2026-07-04,3118.94
847,847,UPI,Pending,,0.0
848,848,Cash,Paid,2025-02-12,2511.28
849,849,UPI,Paid,2025-09-19,3287.09
850,850,Credit Card,Paid,2026-07-05,2638.39
851,851,Credit Card,Paid,2025-05-07,2682.04
852,852,Cash,Pending,,0.0
853,853,Credit Card,Paid,2024-06-18,1685.33
854,854,UPI,Paid,2026-07-07,1901.96
855,855,Debit Card,Paid,2026-02-07,2192.54
856,856,Cash,Paid,2026-07-09,2498.32
857,857,Credit Card,Paid,2026-03-16,2552.51
858,858,Cash,Paid,2026-02-07,2829.8
859,859,UPI,Paid,2026-07-06,2292.4
860,860,Cash,Paid,2025-08-29,2845.34
861,861,UPI,Paid,2025-02-19,2360.54
862,862,Debit Card,Paid,2024-01-17,3021.73
863,863,UPI,Paid,2026-07-05,2216.48
864,864,UPI,Paid,2026-05-22,3303.81
865,865,Debit Card,Paid,2026-06-27,2256.52
866,866,UPI,Paid,2025-08-28,2301.48
867,867,Insurance,Paid,2026-07-06,2309.61
868,868,Cash,Paid,2026-07-07,1408.32
869,869,UPI,Paid,2026-07-08,1765.52
870,870,Insurance,Paid,2026-07-07,1772.13
871,871,Cash,Paid,2026-07-08,1738.66
872,872,Cash,Paid,2024-12-28,1920.53
873,873,UPI,Paid,2026-07-06,1539.34
874,874,Insurance,Paid,2026-07-09,1953.07
875,875,Cash,Paid,2026-07-08,2551.65
876,876,Cash,Paid,2025-05-31,2515.01
877,877,Credit Card,Paid,2025-08-29,1959.53
878,878,Debit Card,Paid,2026-02-17,2161.08
879,879,Cash,Paid,2025-12-18,1707.17
880,880,UPI,Paid,2026-07-06,2060.59
881,881,Insurance,Paid,2025-05-12,2951.94
882,882,Cash,Paid,2026-07-04,1860.85
883,883,UPI,Paid,2023-09-17,1473.97
884,884,Debit Card,Paid,2024-12-22,2730.88
885,885,UPI,Paid,2025-11-27,2643.07
886,886,Credit Card,Paid,2026-03-05,1589.98
887,887,Insurance,Paid,2026-07-09,3108.28
888,888,Debit Card,Paid,2026-01-12,2199.12
889,889,UPI,Paid,2025-01-07,3077.08
890,890,UPI,Paid,2024-02-08,3559.88
891,891,Insurance,Paid,2026-07-09,2829.04
892,892,Credit Card,Paid,2026-01-09,2093.8
893,893,Credit Card,Paid,2025-10-29,2421.22
894,894,Cash,Pending,,0.0
895,895,Cash,Paid,2023-12-11,1947.23
896,896,Cash,Paid,2026-07-06,2723.24
897,897,Credit Card,Paid,2026-04-23,1459.78
898,898,Insurance,Paid,2025-06-26,3111.89
899,899,Cash,Paid,2025-11-27,1506.37
900,900,Cash,Paid,2025-02-18,2642.24
901,901,Credit Card,Paid,2026-02-13,1217.99
902,902,Credit Card,Paid,2023-09-11,3458.03
903,903,Insurance,Paid,2026-05-13,2711.31
904,904,Cash,Paid,2026-06-01,2763.19
905,905,Cash,Paid,2026-07-06,2880.86
906,906,Credit Card,Paid,2026-06-17,1863.09
907,907,Cash,Paid,2023-10-31,2002.9
908,908,Debit Card,Paid,2026-07-07,1399.39
909,909,Credit Card,Pending,,0.0
910,910,UPI,Paid,2026-07-08,2059.18
911,911,Cash,Pending,,0.0
912,912,Debit Card,Paid,2025-11-16,2671.16
913,913,Debit Card,Paid,2026-07-06,3092.72
914,914,UPI,Pending,,0.0
915,915,Credit Card,Paid,2026-02-26,2797.13
916,916,Credit Card,Paid,2025-07-17,2318.57
917,917,Cash,Paid,2026-07-04,2154.55
918,918,Debit Card,Paid,2025-06-08,2353.51
919,919,UPI,Paid,2025-10-28,2720.75
920,920,Credit Card,Paid,2026-05-24,2410.87
921,921,Cash,Paid,2025-10-08,1830.01
922,922,Insurance,Paid,2024-06-04,1760.21
923,923,Debit Card,Paid,2026-07-07,1268.94
924,924,Debit Card,Refunded,2024-03-31,2519.44
925,925,Cash,Pending,,0.0
926,926,Credit Card,Paid,2025-10-13,2027.89
927,927,Insurance,Pending,,0.0
928,928,Debit Card,Paid,2025-01-11,2702.74
929,929,Cash,Paid,2026-03-27,1541.88
930,930,Cash,Pending,,0.0
931,931,UPI,Pending,,0.0
932,932,Insurance,Paid,2026-07-06,3280.99
933,933,UPI,Pending,,0.0
934,934,Debit Card,Paid,2026-07-09,2665.28
935,935,Credit Card,Paid,2024-07-06,2697.52
936,936,UPI,Paid,2024-07-03,1671.44
937,937,Insurance,Paid,2025-05-11,3316.11
938,938,Debit Card,Paid,2026-07-06,2554.67
939,939,Debit Card,Paid,2026-07-07,3301.9
940,940,Insurance,Paid,2026-07-08,2049.62
941,941,UPI,Paid,2025-07-03,2044.69
942,942,Debit Card,Paid,2025-08-08,2937.45
943,943,Debit Card,Paid,2026-07-07,4231.96
944,944,Debit Card,Paid,2026-07-09,2239.7
945,945,Insurance,Paid,2026-07-06,2275.31
946,946,Cash,Paid,2026-07-09,2609.63
947,947,Credit Card,Paid,2024-09-14,3104.58
948,948,Cash,Pending,,0.0
949,949,Insurance,Paid,2026-07-04,1403.38
950,950,Debit Card,Paid,2026-04-22,2475.74
951,951,Insurance,Paid,2025-07-20,2153.99
952,952,Cash,Paid,2026-07-04,1729.99
953,953,Credit Card,Paid,2025-06-25,2156.12
954,954,Insurance,Pending,,0.0
955,955,Insurance,Paid,2026-07-07,1773.36
956,956,Debit Card,Paid,2025-10-02,1968.79
957,957,Cash,Paid,2026-01-02,1484.17
958,958,Debit Card,Pending,,0.0
959,959,Debit Card,Refunded,2026-07-06,1809.32
960,960,Insurance,Paid,2024-09-01,2061.3
961,961,Insurance,Pending,,0.0
962,962,Credit Card,Pending,,0.0
963,963,Debit Card,Paid,2026-07-08,2230.45
964,964,Cash,Paid,2026-07-04,2221.1
965,965,Debit Card,Paid,2026-03-01,2146.6
966,966,Debit Card,Paid,2026-07-07,1603.64
967,967,Insurance,Paid,2025-05-31,1224.44
968,968,Credit Card,Paid,2025-01-16,3487.65
969,969,Credit Card,Paid,2026-02-21,2895.66
970,970,Debit Card,Paid,2026-07-04,1680.33
971,971,Cash,Paid,2026-05-05,2288.68
972,972,UPI,Paid,2026-07-07,2151.92
973,973,UPI,Pending,,0.0
974,974,Debit Card,Paid,2024-06-05,2345.91
975,975,Cash,Paid,2026-07-09,3829.18
976,976,Cash,Paid,2026-07-07,2652.51
977,977,Credit Card,Paid,2025-08-14,2679.44
978,978,Debit Card,Paid,2026-07-07,1840.64
979,979,UPI,Paid,2026-07-04,2411.28
980,980,Cash,Paid,2025-02-16,1728.12
981,981,Cash,Paid,2026-07-05,3174.54
982,982,Insurance,Paid,2025-12-23,2297.18
983,983,Cash,Paid,2024-12-19,3103.5
984,984,Insurance,Paid,2026-07-07,1853.04
985,985,UPI,Paid,2026-07-05,2698.95
986,986,Cash,Paid,2025-05-31,2696.15
987,987,Insurance,Paid,2026-07-08,3223.06
988,988,Debit Card,Pending,,0.0
989,989,Debit Card,Paid,2026-07-06,1359.27
990,990,Debit Card,Paid,2025-08-30,2330.71
991,991,Credit Card,Paid,2024-09-12,2472.84
992,992,Debit Card,Paid,2026-07-09,2647.44
993,993,UPI,Paid,2024-04-24,2489.15
994,994,Credit Card,Paid,2026-02-13,1828.63
995,995,Credit Card,Pending,,0.0
996,996,Debit Card,Paid,2026-07-04,1865.37
997,997,Cash,Paid,2026-04-11,1876.42
998,998,Cash,Paid,2026-07-05,2873.01
999,999,Insurance,Paid,2026-06-27,3178.69
1000,1000,Cash,Paid,2026-07-05,2004.01
1001,1001,Cash,Paid,2026-07-07,1892.8
1002,1002,Credit Card,Paid,2026-03-08,1616.76
1003,1003,Debit Card,Paid,2026-07-06,2859.28
1004,1004,Cash,Paid,2024-05-14,2486.28
1005,1005,Debit Card,Paid,2026-05-27,2576.72
1006,1006,Cash,Paid,2024-07-29,2200.07
1007,1007,Insurance,Paid,2025-03-24,1475.96
1008,1008,Insurance,Paid,2026-01-25,1502.41
1009,1009,Insurance,Paid,2026-06-12,993.31
1010,1010,Debit Card,Paid,2025-05-08,951.95
1011,1011,Cash,Paid,2026-07-07,1868.15
1012,1012,Debit Card,Paid,2026-07-07,2668.6
1013,1013,Debit Card,Paid,2025-08-16,2253.67
1014,1014,UPI,Paid,2025-11-25,1720.04
1015,1015,Cash,Paid,2026-07-05,2835.73
1016,1016,Credit Card,Paid,2025-07-02,2696.14
1017,1017,UPI,Paid,2026-05-21,3248.69
1018,1018,Insurance,Paid,2024-07-24,2287.1
1019,1019,UPI,Paid,2026-07-04,3052.51
1020,1020,UPI,Paid,2026-07-04,3462.45
1021,1021,Cash,Paid,2026-07-07,1063.51
1022,1022,Cash,Paid,2026-07-04,2871.8
1023,1023,Credit Card,Paid,2026-07-05,2388.72
1024,1024,Debit Card,Paid,2025-12-30,2235.23
1025,1025,Credit Card,Paid,2024-10-17,2260.59
1026,1026,Insurance,Paid,2026-07-07,2494.04
1027,1027,Insurance,Paid,2025-02-13,1293.86
1028,1028,Insurance,Paid,2026-07-05,1473.96
1029,1029,UPI,Paid,2025-11-06,2695.0
1030,1030,Cash,Paid,2025-12-10,2367.99
1031,1031,Cash,Paid,2026-01-11,3286.3
1032,1032,Debit Card,Paid,2025-06-11,1114.23
1033,1033,UPI,Paid,2026-07-05,3482.28
1034,1034,Debit Card,Paid,2026-07-09,2638.82
1035,1035,Credit Card,Pending,,0.0
1036,1036,UPI,Pending,,0.0
1037,1037,Cash,Pending,,0.0
1038,1038,Cash,Paid,2026-01-25,1886.85
1039,1039,Insurance,Paid,2025-10-30,2935.89
1040,1040,Insurance,Paid,2025-07-11,2929.77
1041,1041,Cash,Paid,2026-07-09,1254.88
1042,1042,UPI,Paid,2026-03-10,1828.72
1043,1043,Debit Card,Paid,2024-12-04,2418.29
1044,1044,Debit Card,Paid,2026-07-05,1487.61
1045,1045,UPI,Paid,2026-07-09,2076.25
1046,1046,UPI,Paid,2026-07-07,2964.27
1047,1047,Cash,Paid,2025-07-26,2237.26
1048,1048,Cash,Paid,2024-06-29,3175.32
1049,1049,UPI,Paid,2025-07-01,1743.38
1050,1050,Credit Card,Paid,2025-05-13,3161.77
1051,1051,Credit Card,Paid,2026-07-07,3204.12
1052,1052,UPI,Paid,2026-07-06,1564.67
1053,1053,Insurance,Paid,2025-01-04,2823.2
1054,1054,UPI,Paid,2024-12-27,2801.58
1055,1055,Insurance,Paid,2026-05-14,1734.32
1056,1056,Credit Card,Paid,2026-07-08,3382.77
1057,1057,Credit Card,Paid,2026-07-07,1891.28
1058,1058,Cash,Pending,,0.0
1059,1059,UPI,Paid,2024-08-09,1625.6
1060,1060,Credit Card,Paid,2026-07-04,3405.22
1061,1061,UPI,Paid,2025-12-12,2876.92
1062,1062,Debit Card,Paid,2025-04-20,2319.17
1063,1063,Insurance,Paid,2026-05-01,3536.96
1064,1064,UPI,Pending,,0.0
1065,1065,UPI,Paid,2025-12-28,1713.26
1066,1066,Debit Card,Paid,2024-12-09,2104.12
1067,1067,Insurance,Paid,2026-07-07,1205.49
1068,1068,Credit Card,Paid,2024-03-12,2708.74
1069,1069,Insurance,Refunded,2026-07-09,2240.82
1070,1070,UPI,Paid,2024-08-20,2971.42
1071,1071,UPI,Paid,2026-07-06,1956.84
1072,1072,Credit Card,Paid,2025-08-21,2008.22
1073,1073,Debit Card,Paid,2026-06-08,1336.96
1074,1074,Debit Card,Paid,2026-07-04,2474.16
1075,1075,UPI,Paid,2026-07-05,3194.8
1076,1076,Cash,Paid,2026-07-06,2690.19
1077,1077,UPI,Paid,2026-04-16,1886.82
1078,1078,Credit Card,Paid,2026-02-08,1533.49
1079,1079,Cash,Paid,2025-02-20,2905.97
1080,1080,UPI,Paid,2026-07-04,1594.61
1081,1081,Credit Card,Paid,2024-07-04,1665.12
1082,1082,Cash,Paid,2025-10-01,3389.08
1083,1083,UPI,Paid,2026-07-07,2691.43
1084,1084,UPI,Paid,2026-07-05,2659.24
1085,1085,Debit Card,Paid,2025-08-15,2079.03
1086,1086,UPI,Paid,2026-06-23,1776.26
1087,1087,Insurance,Pending,,0.0
1088,1088,Credit Card,Paid,2026-07-06,2977.55
1089,1089,UPI,Paid,2026-04-30,1084.87
1090,1090,Credit Card,Paid,2026-07-07,1727.59
1091,1091,Debit Card,Paid,2024-11-23,2814.82
1092,1092,Insurance,Paid,2025-03-23,2020.96
1093,1093,Credit Card,Pending,,0.0
1094,1094,Insurance,Paid,2025-07-24,1684.03
1095,1095,UPI,Paid,2025-07-03,2234.12
1096,1096,UPI,Paid,2025-03-03,2950.64
1097,1097,Debit Card,Paid,2026-04-23,2721.19
1098,1098,Credit Card,Pending,,0.0
1099,1099,Debit Card,Paid,2026-07-09,1982.63
1100,1100,UPI,Paid,2024-06-15,2928.54
1101,1101,Credit Card,Paid,2025-08-21,2736.39
1102,1102,Credit Card,Pending,,0.0
1103,1103,Debit Card,Paid,2026-05-21,2873.91
1104,1104,UPI,Paid,2025-04-06,2508.19
1105,1105,Credit Card,Paid,2025-06-20,1389.59
1106,1106,Cash,Paid,2026-05-29,2000.85
1107,1107,Cash,Pending,,0.0
1108,1108,UPI,Refunded,2024-03-16,1921.03
1109,1109,Cash,Paid,2026-03-15,3319.67
1110,1110,Credit Card,Paid,2024-11-06,2159.2
1111,1111,Insurance,Paid,2026-07-04,3407.91
1112,1112,Cash,Paid,2026-07-07,2040.06
1113,1113,UPI,Pending,,0.0
1114,1114,UPI,Paid,2026-07-05,2454.75
1115,1115,Insurance,Paid,2026-02-01,2344.05
1116,1116,Cash,Paid,2026-07-05,2389.28
1117,1117,Debit Card,Paid,2024-04-01,3506.1
1118,1118,Insurance,Pending,,0.0
1119,1119,Credit Card,Paid,2024-10-10,2826.86
1120,1120,Credit Card,Paid,2024-02-16,2597.65
1121,1121,Insurance,Paid,2025-11-24,2904.26
1122,1122,Credit Card,Paid,2026-07-08,2022.06
